Filing,text,Section heading,Polarity score,sentiment label
1066194_10K_2021_0001558370-21-012388.htm,one. ITEM 9. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENone. It's time to make some changes in our accounting system.,item_9,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"We maintain disclosure controls and procedures, as such term is defined in Rule 13a15e under the Securities Exchange Act of 1934 Exchange Act. The controls are designed to ensure that information required to be disclosed by us in reports that we file or submit under the Exchange Act is recorded, processed, summarized and reported.",item_9A,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,None. ITEM 9B. ItEM 9b. None. It is not known if this item will be included in the final report.,item_9B,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,The information required by this item is incorporated by reference from the information under the heading Election of Directors contained in eGains definitive Proxy Statement. The information contained under the caption Delinquent Section 16a Reports in the Proxy Statement is incorporated herein by reference.,item_10,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,The information contained under the headings Executive Compensation and Compensation Committee Report and under the captions 2021 Director Compensation in the Proxy Statement is incorporated herein by reference.,item_11,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"The information contained under the heading Security Ownership of Certain Beneficial Owners and Management in the Proxy Statement is incorporated herein by reference. The following table summarizes our equity compensation plans as of June 30, 2021.",item_12,0.1071428571428571,good
1066194_10K_2021_0001558370-21-012388.htm,The information contained under the captions Related Party Transactions and Director Independence in the Proxy Statement is incorporated herein by reference.,item_13,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,The information contained under the heading Ratification of Independent Registered Public Accounting Firm in the Proxy Statement is incorporated herein by reference.,item_14,-0.0666666666666666,bad
1066194_10K_2021_0001558370-21-012388.htm,The exhibits listed below are filed or incorporated by reference herein. Each management contract or compensatory plan or arrangement required to be filed has been identified. All other schedules have been omitted since they are either not required or not applicable.,item_15,-0.0416666666666666,neutral
1013857_10K_2020_0001013857-21-000032.htm,"We develop, market, license, host, and support enterprise software applications that help organizations transform how they engage with their customers and process work. We also license our low code Pega Platform for rapid application development to clients that wish to build and extend their business applications.",item_1,0.0,neutral
1013857_10K_2020_0001013857-21-000032.htm,"We are transitioning to a more subscriptionbased business model, which may have negative revenue andor cash flow implications. The potential shift of our clients preference to a cloudbased subscription model requires a considerable investment of technical, financial, legal, managerial and sales resources. The metrics our investors and we use to monitor our business model transition may evolve over the course of the transition as significant trends emerge.",item_1A,0.1783333333333333,good
1013857_10K_2020_0001013857-21-000032.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1013857_10K_2020_0001013857-21-000032.htm,"Our principal administrative, sales, marketing, support, and research and development operations are in Cambridge, Massachusetts and Hyderabad, India. We also maintain offices elsewhere in the Americas, Europe, and the AsiaPacific regions. We are currently assessing the impact of the COVID19 pandemic and the increase in remote work on our future real estate needs.",item_2,0.0083333333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,"From time to time, we may be subject to legal proceedings and civil and regulatory claims. Regardless of the outcome, litigation can have a material adverse effect on us.",item_3,0.0083333333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1013857_10K_2020_0001013857-21-000032.htm,"Our common stock is quoted on the NASDAQ Global Select Market under the symbol PEGA. During 2020, 2019, and 2018, we paid quarterly cash dividends of 0.03 per share. The Board of Directors may terminate or modify this dividend program at any time without prior notice.",item_5,-0.0499999999999999,neutral
1013857_10K_2020_0001013857-21-000032.htm,We have elected early adoption of the elimination of Item 301 of Regulation SK. Item 301 is Item 6. SELECTED FINANCIAL DATAC.,item_6,0.0333333333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,"We develop, market, license, host, and support enterprise software applications that help organizations transform how they engage with their customers and process work. We are in the process of transitioning our business to sell software primarily through subscription arrangements. We expect to continue to experience lower revenue growth and lower operating cash flow growth or negative cash flow.",item_7,0.0333333333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,"Market risk represents the risk of loss that may affect us due to adverse changes in financial market prices and rates. We are primarily exposed to changes in foreign currency exchange rates associated with the Australian dollar, Euro, and U.S. dollardenominated cash and cash equivalents.",item_7A,0.0145833333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,Pegasystems Inc. is a public accounting firm registered with the Public Company Accounting Oversight Board United States PCAOB. We are required to be independent with respect to the Company in accordance with the U.S. federal securities laws and the applicable rules and regulations of the Securities and Exchange Commission.,item_8,-0.0333333333333333,neutral
1013857_10K_2020_0001013857-21-000032.htm,one. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENone.,item_9,0.0,neutral
1013857_10K_2020_0001013857-21-000032.htm,"Our management evaluated the effectiveness of our disclosure controls and procedures as defined in Rules 13a15e and 15d15e under the Securities Exchange Act as of December 31, 2020. Deloitte Touche LLP issued an attestation report on our internal control over financial reporting which is included in Item 8 Financial Statements and Supplementary Data.",item_9A,0.0,neutral
1013857_10K_2020_0001013857-21-000032.htm,"On February 12, 2021, Pegasystems Inc. the Company executed the Lease Termination Agreement with Charles Park Owner LLC to accelerate the lease termination date for the Companys corporate headquarters in Cambridge, Massachusetts to October 1, 2021. The Company is obligated to make rent payments outlined in the existing lease agreements until October 1,. 2021.",item_9B,0.0,neutral
